Name: “Table 1 of 1 on page 6 of 9”,Name: “Table 1 of 1 on page 6 of 9”,Name: “Table 1 of 1 on page 6 of 9”,Name: “Table 1 of 1 on page 6 of 9”
Table: 6,Table: 6,Table: 6,Table: 6
,,,
,Top 15 Source States for Firearms with a,Top 15 Source States for Firearms with a,Top 15 Source States for Firearms with a
,Virginia Recovery,,
,"January 1, 2009 – December 31, 2009",,
,,28,
,,45,
,,38,
,22,"52 3,941",
,,40,60
,,150,
,,34,(MD)
,,43,
,,66,
,34,28,
,,86,
NOTE:,An additional 40 states,,
and Guam accounted for 258 other,,,
traces.,The source state was,,
"identified in 4,925 total traces.",,,
,"Bureau of Alcohol, Tobacco, Firearms and Explosives, Office of Strategic Intelligence and Information","Bureau of Alcohol, Tobacco, Firearms and Explosives, Office of Strategic Intelligence and Information","Bureau of Alcohol, Tobacco, Firearms and Explosives, Office of Strategic Intelligence and Information"
